37	9	23	4	38	10	42	36	45	9	13	44	11	48	16	25	25	44	43	24	23	30	23	33	42	7	43	9	45	43	19	14	35	36	15	41	6	45	16	3	9	46	42	29	21	48	31	10	12	42	26	45	37	9	40	19	44	41	17	8	20	4	14	24	43	48	17	25	31	19	30	32	21	15	36	16	35	40	14	16	22	26	12	22	43	36	38	23	36	5	11	32	20	27	42	31	4	44	23	37	44	4	39	37	6	16	32	34	20	27	16	45	22	36	22	20	33	37	47	39
20	5	26	44	23	23	42	2	7	40	6	2	50	31	24	21	48	39	24	22	4	21	27	24	21	32	21	9	18	5	32	4	29	25	37	9	37	37	43	3	25	29	13	26	7	36	12	49	45	22	18	49	28	6	47	24	27	4	22	34	47	3	14	25	45	44	10	34	37	17	18	45	49	16	14	36	49	11	20	20	25	21	9	46	42	32	10	6	28	23	38	1	46	27	47	20	6	12	43	21	50	21	5	24	49	46	15	41	35	22	48	12	45	4	16	35	32	41	10	1
36	23	44	22	13	49	5	14	28	48	41	49	11	31	19	38	49	36	23	9	43	17	8	25	36	7	39	11	35	34	1	36	24	40	1	8	6	37	43	35	41	2	40	36	17	21	4	37	4	3	20	46	42	25	38	46	21	41	14	2	3	50	12	16	1	31	38	20	40	15	17	29	3	32	17	20	41	18	14	13	49	28	14	31	37	16	40	39	19	12	39	12	20	35	24	44	9	26	17	6	9	27	29	27	6	4	28	39	37	42	34	12	13	21	20	49	12	5	20	19
24	46	45	10	21	32	17	48	7	39	47	37	28	19	44	49	5	26	43	6	24	38	7	19	17	40	19	18	48	10	28	3	48	48	29	24	42	36	20	48	8	34	9	43	29	17	5	29	20	18	46	14	22	11	14	21	46	42	12	46	32	43	17	47	9	18	8	14	17	26	2	18	28	2	10	50	37	9	1	44	3	23	26	6	32	10	23	13	10	46	38	37	12	35	48	44	31	12	14	6	21	48	24	4	43	46	27	17	37	31	24	3	44	36	41	44	26	17	47	7
47	29	10	32	18	17	17	32	3	36	28	17	41	16	49	45	41	35	4	50	45	26	26	3	46	29	42	22	32	4	48	14	33	31	40	21	20	42	21	31	22	39	21	29	13	15	2	36	34	39	33	2	44	20	32	7	39	10	21	3	46	41	4	28	32	6	40	49	41	5	38	24	34	38	36	16	22	16	40	22	5	9	37	25	4	24	9	36	46	5	32	3	47	3	38	32	19	2	19	15	3	21	5	14	25	3	40	10	9	3	10	38	21	18	10	8	19	33	15	23
39	39	33	8	42	12	31	33	17	26	35	48	31	46	6	5	26	29	42	45	49	48	14	25	2	6	42	8	42	22	24	31	26	17	13	48	48	3	24	49	43	25	39	9	20	8	24	26	48	10	6	17	40	12	13	11	31	10	12	29	46	25	3	34	19	7	46	6	44	30	17	22	38	40	4	48	35	47	47	29	40	23	7	24	40	30	35	19	33	31	46	35	20	33	49	18	26	36	19	8	12	43	43	33	18	18	32	7	38	48	31	23	17	45	25	17	36	14	12	11
46	18	4	39	3	48	8	44	39	50	22	32	26	3	1	36	8	44	48	16	3	47	37	23	42	31	22	46	27	34	3	18	23	46	21	15	34	28	24	20	41	12	47	4	24	29	11	48	17	1	5	2	10	9	47	17	11	46	25	1	37	37	31	23	33	30	23	15	45	33	7	24	17	33	36	49	22	29	43	21	32	42	5	11	39	34	12	28	32	39	29	21	47	8	14	37	46	45	41	17	22	15	41	45	12	24	28	13	49	18	48	22	12	12	29	43	30	9	10	50
23	31	2	44	6	40	13	10	5	45	22	2	44	20	29	32	40	37	8	21	50	6	43	29	32	27	23	48	5	19	39	20	28	32	21	21	20	43	28	12	26	48	11	33	9	48	41	12	40	23	23	20	36	10	4	44	18	3	33	6	17	27	14	40	39	8	36	39	30	4	9	24	48	9	7	36	11	17	34	34	10	49	24	26	36	8	10	25	10	49	3	38	46	47	46	39	49	32	6	37	3	35	21	46	7	23	2	10	49	24	21	37	41	27	9	9	27	2	18	18
11	42	22	31	44	49	1	6	17	39	34	13	19	40	17	21	39	13	17	25	28	5	12	33	43	44	21	33	41	45	48	13	2	9	19	22	1	23	49	36	31	14	5	47	2	16	46	28	19	30	18	20	20	15	29	6	30	17	24	2	22	44	49	18	12	6	14	46	23	13	2	24	36	27	29	41	44	17	23	38	27	48	34	33	8	5	39	20	30	17	42	24	26	20	16	10	11	5	27	28	35	44	36	41	41	27	32	44	29	27	35	9	6	45	49	50	39	3	4	39
9	13	10	46	14	2	8	42	10	27	12	16	32	22	3	26	32	34	49	17	7	40	11	23	45	28	37	33	43	32	43	13	12	45	38	49	49	24	17	20	34	5	10	8	20	33	12	22	47	39	14	7	47	43	5	25	38	46	2	28	42	35	6	19	32	45	3	45	20	20	48	34	15	26	31	18	46	3	6	25	9	22	22	22	12	19	3	24	9	39	45	18	14	22	45	12	26	17	28	9	39	19	43	45	48	38	7	13	15	6	47	43	38	44	16	3	10	47	40	42
11	48	10	9	24	42	9	25	36	18	1	35	36	9	24	47	11	8	43	8	22	33	41	23	16	8	5	22	47	28	9	23	20	41	5	20	42	49	29	21	27	33	4	6	46	3	41	14	17	45	43	39	14	19	17	18	18	3	15	43	41	45	20	7	34	37	36	10	31	41	17	3	13	36	3	40	45	40	41	3	2	42	38	1	28	4	8	9	45	17	35	17	8	5	5	17	1	30	44	5	26	42	28	21	48	41	7	14	2	11	21	44	5	47	4	46	2	13	42	13
11	31	39	45	18	47	33	37	22	2	13	6	13	38	48	32	35	30	35	37	49	47	2	35	48	17	45	37	7	26	43	6	43	49	27	6	32	6	32	37	37	39	48	26	28	8	38	13	39	37	17	32	41	23	1	43	13	4	13	40	16	26	1	43	35	26	15	46	25	43	49	13	27	15	47	5	23	14	45	44	28	32	26	46	8	33	32	19	43	7	3	6	47	50	30	6	41	39	17	19	32	37	31	23	9	24	7	42	18	40	26	18	30	20	26	27	49	4	24	36
37	35	27	24	23	35	34	3	13	42	6	26	48	33	44	39	4	31	39	14	44	42	50	19	46	44	42	10	36	41	6	22	24	12	28	23	16	46	40	10	41	48	48	10	3	34	9	44	17	34	36	41	38	22	19	18	27	32	47	14	27	46	35	7	50	29	2	40	48	35	32	45	43	18	34	15	8	28	33	28	26	35	6	46	49	19	6	12	21	44	13	45	2	39	10	45	29	30	13	40	21	42	47	7	39	33	16	40	32	7	48	18	48	40	35	48	1	40	9	32
26	31	43	34	29	34	50	36	49	23	37	37	18	25	45	35	4	10	19	29	44	42	48	42	7	8	13	19	45	33	8	39	39	34	46	41	27	6	14	26	4	18	21	18	38	45	14	46	42	42	33	44	20	48	4	44	38	27	36	8	23	1	43	12	11	39	36	5	4	22	4	30	23	21	37	28	26	36	27	13	32	42	23	33	8	33	35	33	7	27	18	12	48	43	19	27	9	22	25	9	3	33	19	14	9	8	17	31	20	35	20	17	11	33	1	27	19	19	32	2
34	47	36	48	44	15	37	29	22	12	47	36	20	22	43	2	9	12	3	48	34	39	35	14	34	33	19	27	17	42	27	13	11	27	2	26	24	3	40	11	36	25	8	26	47	42	8	19	27	46	7	29	27	12	48	44	35	27	17	48	19	27	10	13	41	5	10	37	48	34	27	5	9	13	27	22	22	6	16	42	8	45	29	3	31	14	40	32	18	31	50	45	37	19	46	7	28	48	3	49	13	43	43	45	14	13	18	39	29	3	42	2	3	38	35	5	32	13	50	43
17	29	1	5	14	42	49	23	12	18	7	40	3	18	42	31	16	30	11	40	14	26	41	24	16	29	8	32	8	18	43	33	44	1	35	32	31	43	3	38	25	47	7	26	7	44	35	38	26	15	34	31	13	10	43	23	38	31	41	27	3	33	34	47	30	14	37	10	4	47	38	15	19	30	14	13	29	19	3	11	8	50	12	27	47	25	8	5	34	42	49	18	46	12	15	45	46	1	13	3	19	40	8	47	21	5	20	8	19	9	49	5	23	14	3	29	19	23	12	3
12	23	29	26	31	12	32	32	35	27	16	22	37	49	7	19	2	10	5	48	25	43	2	32	12	7	34	38	32	49	3	23	49	33	14	28	35	7	20	42	7	47	24	34	30	11	20	14	13	3	6	46	8	25	15	20	45	28	28	32	41	44	3	4	44	32	5	11	26	13	2	48	27	30	5	37	5	49	44	43	24	36	11	43	5	20	17	46	31	29	18	48	3	22	8	17	43	19	18	31	38	37	26	23	45	36	20	42	31	9	24	45	14	47	10	38	29	42	43	30
18	25	13	3	27	31	35	40	8	1	21	21	22	8	15	23	9	24	36	24	46	46	9	25	5	4	8	5	4	43	42	27	9	24	1	39	11	7	30	10	31	47	41	40	2	23	20	38	24	33	29	19	30	5	19	47	12	1	37	15	34	13	17	30	3	39	30	19	44	11	50	3	33	29	30	39	6	32	18	18	15	12	30	42	5	17	21	28	10	10	16	1	9	3	28	47	11	42	44	11	11	10	18	6	7	11	13	9	25	39	5	18	16	25	22	49	42	22	20	26
19	45	49	42	31	23	32	49	18	34	28	33	34	4	35	49	39	24	48	22	18	21	3	27	46	2	49	30	11	4	18	33	16	33	39	36	33	26	30	45	2	20	46	14	12	17	39	9	25	22	1	41	44	42	22	8	23	35	8	9	25	17	24	31	19	46	43	49	9	23	35	21	24	49	40	34	45	26	22	28	46	37	32	28	44	3	6	45	49	42	29	29	48	4	11	30	27	31	36	16	7	1	20	45	31	9	7	35	17	47	7	46	27	10	25	4	15	45	43	48
50	4	17	1	50	6	5	17	29	39	29	22	39	4	17	19	25	21	27	14	27	25	43	42	19	44	15	15	25	14	17	20	32	40	22	3	16	24	38	8	45	2	37	36	2	29	42	35	14	13	37	19	27	45	17	8	19	1	5	34	26	35	16	47	44	2	21	45	33	14	18	24	24	26	43	40	14	20	38	15	50	32	40	12	6	6	22	39	45	46	41	24	3	27	25	6	34	8	12	15	46	20	38	10	16	40	21	14	29	38	45	29	17	36	32	34	25	45	36	15
28	48	16	30	18	22	18	8	33	39	34	24	18	13	1	44	43	24	6	41	27	16	37	18	17	6	46	9	49	47	32	49	37	33	9	17	33	43	8	5	8	44	28	25	26	44	36	5	5	35	25	49	49	11	18	41	46	43	24	35	35	48	26	4	4	19	18	35	11	17	48	18	21	44	19	42	6	29	22	13	38	47	8	1	7	15	29	23	44	19	30	5	31	36	45	21	31	1	42	36	27	37	46	15	45	12	7	23	9	34	5	41	44	36	17	39	43	10	37	16
18	37	25	6	4	5	26	5	43	7	2	7	20	36	8	29	22	38	17	11	20	24	11	24	14	40	36	11	35	14	20	23	13	34	43	35	12	20	41	23	27	8	27	36	42	4	4	29	12	48	40	7	23	6	35	38	29	36	48	8	47	18	34	27	23	12	3	38	17	27	14	6	45	20	44	47	17	31	13	2	36	49	27	38	6	49	19	49	20	17	42	25	35	45	34	3	26	5	45	48	49	21	39	31	40	44	26	44	7	16	48	15	8	2	4	16	1	44	10	43
13	15	25	22	33	48	37	6	9	11	31	35	41	48	27	17	43	36	31	33	36	45	5	46	8	14	21	3	22	19	5	29	45	7	24	5	36	31	36	4	24	38	26	41	9	25	14	26	46	36	39	45	46	3	47	23	26	47	39	36	39	15	13	7	31	3	45	45	13	48	23	41	27	44	15	28	21	16	27	27	18	39	49	5	15	30	40	18	26	13	49	35	4	37	12	39	32	10	8	23	3	44	40	16	25	22	18	17	30	36	19	31	12	1	30	11	19	6	36	32
17	24	44	17	24	30	10	40	42	44	1	32	16	50	12	38	50	8	32	33	6	28	10	46	47	16	21	45	25	40	13	46	44	32	30	25	12	40	33	43	26	15	23	15	32	2	29	30	44	43	11	25	50	10	38	38	16	45	49	50	49	32	37	30	20	5	3	37	46	37	37	2	40	22	45	40	4	29	34	27	38	40	17	6	25	30	22	1	12	35	36	29	8	20	28	44	22	28	45	23	33	36	48	4	33	49	28	22	35	20	33	47	25	8	34	21	30	13	14	3
46	47	13	8	12	19	2	42	22	32	5	33	18	46	45	31	6	30	49	18	30	32	18	49	47	8	13	7	40	49	13	7	3	4	42	5	33	3	48	15	26	22	29	49	34	33	27	46	4	25	35	4	27	1	47	44	30	6	27	21	26	33	28	39	26	17	46	19	1	6	34	4	38	28	2	36	43	13	50	15	28	12	15	8	22	7	12	17	14	12	36	26	42	10	37	25	43	38	37	11	7	41	43	41	15	34	26	33	29	32	36	40	45	41	43	33	16	37	13	2
42	6	37	8	48	6	49	17	27	21	36	24	34	16	20	22	26	43	40	7	20	4	48	6	20	41	38	12	7	11	12	32	44	41	26	32	30	34	26	37	24	43	29	49	41	16	15	1	10	12	31	44	30	44	38	5	11	42	15	32	14	6	44	37	17	22	25	28	5	38	5	21	6	21	22	45	15	41	5	16	11	17	28	30	35	15	43	38	27	8	20	7	8	5	4	5	48	42	6	10	42	9	11	49	19	28	25	45	36	38	31	14	44	32	47	33	4	23	14	30
8	40	40	35	8	5	12	29	50	45	19	13	49	5	34	38	40	47	48	48	46	44	3	32	44	13	6	42	25	30	5	26	43	24	16	29	8	8	17	45	39	29	43	50	45	34	15	49	2	26	6	48	41	35	32	47	12	29	21	41	44	33	47	32	23	22	9	47	46	21	9	46	16	9	14	26	30	20	5	23	40	6	32	6	22	2	21	13	24	30	9	42	3	45	44	36	27	19	36	38	29	3	24	27	7	13	31	39	42	17	47	49	38	8	16	36	42	39	5	12
17	10	35	32	25	31	50	49	44	26	32	39	33	12	24	2	48	28	26	40	34	22	14	47	15	15	10	26	36	32	17	12	44	36	14	41	33	23	7	21	6	35	12	16	17	5	35	37	30	45	33	17	7	10	31	10	15	39	34	37	49	23	33	20	50	19	28	11	35	2	41	10	49	35	44	18	8	34	14	1	43	9	8	25	7	12	18	31	1	3	4	31	21	33	36	48	20	32	13	15	25	34	39	11	8	24	19	39	40	38	45	16	25	7	31	35	19	19	31	21
49	47	33	43	28	24	33	7	4	32	16	38	17	20	4	40	7	44	8	43	17	31	35	7	10	3	11	46	2	41	11	17	15	32	26	27	7	44	24	19	15	35	21	45	45	41	15	49	4	2	4	34	7	32	19	38	44	32	3	14	16	35	15	40	5	18	39	12	49	25	37	42	25	19	46	47	33	10	4	14	43	35	13	36	11	37	26	17	26	15	12	39	40	26	7	11	5	33	35	9	41	9	4	7	47	44	34	45	9	22	49	23	45	37	41	22	27	41	20	46
31	29	36	11	46	42	37	2	20	6	25	6	42	49	7	28	28	18	21	37	48	39	50	25	25	14	43	20	34	22	47	26	35	24	5	18	21	7	14	44	26	32	38	21	46	45	33	3	14	19	33	10	25	40	39	2	2	25	39	4	18	20	21	24	28	30	5	28	10	2	1	19	4	37	13	33	21	42	14	16	14	7	33	16	14	30	18	4	8	22	24	22	44	3	25	30	8	29	34	38	48	48	11	47	47	46	26	22	12	17	37	42	26	43	39	33	47	35	36	20
16	48	39	4	28	31	38	18	10	43	23	23	21	16	37	9	21	27	32	30	11	36	6	19	23	25	17	29	42	2	43	39	44	39	29	5	45	48	30	20	10	8	48	12	30	25	16	2	16	49	27	5	12	43	26	27	10	35	34	36	27	7	29	7	28	5	20	45	42	8	11	30	40	2	11	33	15	10	8	39	33	31	13	14	2	12	24	20	9	15	34	6	37	3	33	27	33	43	50	31	44	21	40	9	3	31	25	22	37	18	13	11	16	23	21	30	29	24	15	48
37	42	49	26	29	36	44	42	22	17	37	11	33	38	8	25	18	23	49	35	15	46	46	21	18	15	49	43	48	16	36	8	38	40	11	36	44	42	11	48	45	19	46	48	33	33	9	1	13	22	33	36	4	49	14	13	10	19	13	18	27	38	49	26	28	35	27	18	29	34	33	34	33	29	41	43	2	16	23	12	3	16	48	22	12	1	42	17	37	37	31	21	18	16	31	22	22	2	18	24	33	45	32	15	21	8	14	38	3	22	43	25	20	23	47	14	19	30	22	30
20	33	6	30	50	35	6	30	6	9	34	35	20	39	25	32	18	20	24	15	41	31	49	41	6	47	27	4	21	13	26	11	41	3	5	25	24	1	45	40	30	46	38	12	16	23	27	48	37	44	36	44	26	50	45	6	47	17	14	24	32	31	7	18	42	42	16	27	28	16	8	48	8	44	30	21	21	15	41	35	7	39	29	39	40	21	28	9	25	32	6	35	42	48	19	22	37	33	33	45	28	20	30	18	41	13	8	12	11	31	28	50	41	34	6	27	47	33	30	41
46	13	35	3	11	29	14	33	46	45	43	48	7	45	1	24	48	44	44	5	25	8	28	42	12	45	9	17	50	48	33	12	24	15	27	4	14	48	23	3	14	48	16	5	22	45	49	7	11	8	33	37	10	40	36	39	23	37	37	15	43	33	45	29	36	2	47	7	28	24	47	5	47	13	3	24	49	24	46	20	23	45	18	16	41	38	29	39	4	37	35	36	4	43	8	28	32	47	10	9	41	30	45	7	11	18	49	24	31	33	1	4	19	10	29	45	3	21	30	20
4	21	26	24	39	2	41	36	50	20	34	13	33	7	31	22	38	5	24	28	16	27	40	31	17	41	46	44	5	17	17	46	4	28	38	39	27	15	22	13	20	49	39	3	16	18	13	43	47	32	24	12	35	41	1	25	21	34	38	29	4	14	18	45	6	39	1	15	16	10	10	36	27	28	16	8	34	8	47	42	18	34	47	21	10	14	29	14	40	41	24	33	32	2	46	25	36	33	15	49	6	35	37	9	22	14	42	35	24	32	42	26	41	48	41	49	13	29	46	4
36	4	10	29	22	48	34	10	9	35	19	32	36	28	46	27	28	33	7	14	37	10	20	41	49	15	4	15	12	43	31	41	15	46	11	17	38	17	7	13	39	15	24	5	2	27	47	8	25	30	3	32	15	5	25	31	17	2	37	16	3	6	46	11	44	23	26	15	39	9	15	38	18	2	46	4	38	17	10	17	40	21	26	11	21	49	2	36	17	30	8	16	8	5	23	44	33	15	21	22	1	40	28	7	37	6	11	47	34	42	2	4	19	34	5	21	10	31	4	2
4	44	18	10	28	28	45	37	31	5	41	34	5	44	3	41	9	6	23	43	45	36	47	42	26	47	40	47	9	9	17	27	41	2	27	29	45	22	16	40	42	31	48	38	1	43	10	23	42	20	40	18	29	7	15	24	12	7	48	14	21	23	39	24	17	12	1	8	35	11	46	32	7	36	30	21	13	31	3	34	32	4	20	30	19	21	32	49	42	43	9	29	25	7	39	26	42	6	40	40	9	14	9	6	14	11	45	45	39	24	3	33	48	27	28	15	8	31	15	40
34	17	7	20	48	28	38	13	12	11	46	38	11	25	22	30	16	48	35	13	7	26	45	34	10	13	22	34	48	3	17	13	27	35	49	22	9	5	30	34	33	2	21	27	9	30	19	11	24	29	1	44	15	4	30	29	3	48	35	19	17	31	19	20	3	7	44	19	32	6	43	33	5	38	36	11	11	47	50	11	12	17	4	6	42	18	31	39	3	25	24	25	10	15	46	47	18	49	29	1	34	45	3	33	32	46	47	22	5	35	42	30	44	25	1	13	36	34	17	24
11	32	38	3	45	7	40	14	35	35	20	21	5	28	34	43	13	49	47	30	48	3	17	27	36	12	1	13	4	39	22	13	23	5	42	14	16	16	38	47	2	10	31	22	15	10	3	23	19	40	1	47	7	44	33	42	41	17	17	32	42	32	45	43	42	33	29	4	14	15	8	13	9	10	39	12	49	41	9	43	24	14	44	25	3	47	38	25	49	10	19	37	42	25	44	17	34	13	48	19	23	7	38	31	30	46	10	6	19	43	37	7	16	32	5	10	9	39	2	5
28	28	22	46	10	25	45	13	21	21	14	22	48	38	20	43	37	39	19	24	9	28	41	3	47	28	17	25	9	5	44	30	27	23	21	36	8	1	50	5	9	14	35	19	38	49	17	16	31	46	10	50	33	19	34	30	13	3	49	49	8	45	10	46	40	3	19	14	29	10	33	29	11	17	7	22	33	3	33	5	40	7	12	46	39	23	14	16	50	28	30	16	48	45	31	12	17	29	22	16	13	14	36	28	19	25	35	36	46	18	2	36	4	31	20	29	44	37	38	24
15	30	31	9	9	2	22	27	36	26	24	5	1	24	17	34	37	47	36	16	29	1	41	1	11	46	2	31	1	4	32	24	18	9	18	27	21	25	6	34	48	15	28	41	8	36	22	4	15	36	34	33	6	33	14	47	28	35	7	47	10	16	28	21	17	3	43	42	41	1	27	22	33	11	46	38	20	10	5	2	2	8	38	29	33	5	11	8	38	38	29	34	28	18	18	26	8	40	9	6	27	38	27	6	42	24	42	7	26	38	4	50	25	24	15	31	41	40	41	16
9	14	49	44	34	44	36	16	48	33	23	8	24	33	47	20	29	28	17	18	34	44	14	21	44	21	18	6	5	7	4	14	23	7	21	24	34	8	47	16	11	31	48	33	35	16	27	41	4	32	45	31	32	46	19	4	16	11	23	44	38	11	43	12	42	5	35	4	10	20	10	43	28	49	12	16	7	7	31	40	19	24	3	6	18	47	18	38	37	43	15	32	9	26	27	29	14	6	46	14	44	9	2	14	2	27	1	11	4	31	37	46	21	37	38	20	1	43	10	9
14	11	18	5	46	15	14	35	10	42	15	30	19	47	50	31	9	46	27	46	24	40	1	2	38	30	43	41	14	48	20	30	18	5	2	3	47	21	22	46	24	28	44	36	33	8	29	32	27	46	12	42	48	49	19	2	22	20	47	33	10	26	33	2	33	31	29	5	16	19	10	14	14	27	14	4	40	49	45	8	34	50	49	3	18	33	45	12	17	20	21	24	34	43	44	27	3	49	46	16	6	27	49	30	33	7	47	13	34	43	43	13	34	16	27	29	47	37	2	42
23	24	14	25	29	48	40	19	47	15	41	4	17	15	10	21	40	23	25	36	32	6	28	3	31	28	2	22	39	7	15	39	21	42	29	27	17	12	24	27	11	21	48	47	5	4	30	48	18	32	32	23	1	19	4	44	4	11	26	31	49	36	29	38	46	26	32	2	11	5	33	22	33	45	35	12	6	14	23	45	7	24	12	34	39	6	49	33	10	48	41	17	9	2	24	4	47	10	12	49	21	6	19	42	37	4	22	21	44	42	18	32	13	8	21	41	6	27	40	3
39	11	19	7	3	30	36	31	17	8	39	26	32	21	29	33	7	17	39	40	6	35	39	34	3	24	31	7	11	28	48	7	38	16	34	31	12	43	24	9	13	21	26	6	40	46	24	12	8	12	18	19	25	4	50	33	18	5	34	36	2	25	15	36	22	13	8	29	7	6	14	49	32	40	49	20	23	28	35	31	44	4	8	42	12	49	11	23	20	33	15	25	2	20	20	41	18	26	2	46	10	27	8	30	26	49	13	23	33	8	30	26	43	10	5	37	43	48	17	25
