3	7	76	79	48	85	80	20	61	76	34	83	20	11	90	88	47	47	9	58	46	68	58	57	69	85	87	34	98	92	81	46	73	80	11	1	96	53	90	44	44	20	42	91	3	55	29	55	73	53	56	25	46	39	25	7	44	72	80	78	72	89	12	30	21	73	2	30	30	14	14	91	81	65	62	97	29	28	49	21	33	60	40	26	3	34	42	71	19	47	89	83	53	77	84	89	69	7	84	72	5	51	31	52	2	3	43	85	49	90	78	20	68	48	95	31	7	70	71	19
59	30	61	74	97	93	36	36	51	51	68	20	22	20	62	16	47	83	49	40	62	12	14	87	21	26	81	85	32	7	70	41	24	8	66	70	99	32	90	41	47	93	17	36	16	72	62	11	69	27	93	30	29	24	93	37	76	65	50	25	8	46	95	86	15	66	21	18	98	18	92	70	8	72	79	33	94	14	23	8	12	28	17	13	4	59	41	13	75	52	92	46	44	61	60	93	31	81	25	37	75	18	5	87	15	13	33	92	68	37	11	14	5	52	60	35	80	83	9	54
62	9	31	26	88	20	81	59	7	60	30	33	16	71	49	34	12	45	83	94	72	64	52	78	71	23	59	4	91	91	25	99	2	84	95	15	37	58	36	69	25	56	18	77	16	96	61	46	10	48	30	52	42	72	91	70	22	74	6	80	45	83	92	97	48	38	62	20	61	25	60	44	59	94	3	42	63	80	88	29	68	15	41	91	86	32	35	1	68	94	66	16	45	2	90	1	80	26	1	27	76	93	67	66	9	60	19	27	5	85	84	95	40	24	19	58	44	75	4	85
71	70	99	64	22	28	70	86	24	11	36	15	62	76	47	19	98	35	34	5	73	74	73	91	31	53	89	50	85	23	6	70	71	37	72	41	43	2	75	40	94	90	89	87	39	60	41	43	31	9	84	45	7	18	24	46	6	22	90	48	97	38	81	24	23	40	67	86	58	99	72	14	37	78	89	25	84	3	54	25	10	85	10	75	17	68	34	21	9	5	78	29	72	61	79	29	35	81	25	66	59	23	66	20	45	84	57	8	55	14	45	28	9	24	11	38	44	48	68	14
76	12	37	26	78	88	72	30	21	25	68	47	77	2	18	47	97	66	18	57	42	88	42	65	30	79	57	1	65	58	84	53	83	88	30	6	33	15	66	53	45	50	78	70	8	38	88	74	27	45	4	44	16	44	57	11	98	41	97	24	80	48	53	31	97	10	48	56	73	74	46	55	62	82	63	85	19	38	24	89	73	97	85	45	4	10	82	85	31	85	19	56	14	70	16	46	64	67	82	77	45	10	8	69	99	55	46	71	45	70	69	70	28	69	82	24	21	59	32	33
42	14	43	96	98	98	31	13	9	34	22	83	78	50	26	80	41	83	28	67	83	47	45	9	96	39	12	47	58	44	94	95	36	69	89	99	77	17	60	1	98	91	64	71	67	60	81	49	41	93	55	42	35	80	65	49	27	82	24	75	45	6	98	46	55	56	41	97	40	36	94	12	83	72	40	97	28	1	7	4	66	23	97	55	66	41	27	84	93	56	27	89	45	43	37	21	55	44	83	7	31	30	72	13	51	26	31	7	61	99	34	28	78	56	39	81	67	5	82	74
94	32	21	39	71	14	56	65	48	6	61	20	88	75	51	60	6	83	33	30	64	58	32	33	33	58	83	78	88	70	82	20	32	58	35	5	83	78	46	77	65	17	23	78	19	88	17	39	93	44	9	73	57	12	63	4	26	87	85	16	42	8	82	11	14	37	8	59	74	22	88	54	65	86	3	73	31	72	36	90	76	62	8	19	78	83	8	45	48	49	99	74	56	4	89	17	38	68	48	49	2	53	24	26	35	60	48	13	20	13	88	32	52	10	18	13	88	60	90	34
53	13	84	6	16	34	71	12	29	91	74	44	6	4	60	36	95	98	52	70	37	94	98	55	80	79	93	8	41	60	42	56	88	30	69	12	20	17	6	49	10	39	58	57	49	53	21	77	31	77	58	28	52	66	15	77	99	19	84	90	45	98	74	33	30	67	76	16	62	22	80	89	74	72	77	52	53	40	60	63	80	21	85	10	14	47	35	30	53	86	77	10	22	28	92	90	18	65	13	48	74	27	86	91	84	9	80	31	56	4	91	18	86	42	11	92	7	45	53	29
5	60	31	81	87	52	14	23	65	50	82	65	62	60	78	92	31	29	60	15	67	95	24	5	79	11	24	36	46	63	95	7	32	44	54	73	35	30	30	49	89	45	48	52	97	88	11	25	28	32	56	49	7	76	78	28	34	39	88	84	35	53	28	3	58	5	98	27	53	50	87	47	87	44	34	48	13	6	65	7	96	20	5	57	30	27	44	79	37	44	86	90	83	12	50	79	98	97	24	48	85	38	12	80	62	97	93	34	89	63	88	24	93	3	61	40	95	51	92	15
21	71	60	44	26	41	69	91	21	4	44	70	84	6	55	42	26	22	19	20	5	75	9	66	85	12	97	68	77	82	75	8	5	72	7	67	67	29	57	8	82	18	87	95	35	7	31	34	39	55	28	81	44	98	8	43	63	19	75	91	67	54	12	78	77	11	62	13	27	76	80	3	33	18	91	5	66	85	96	25	29	78	50	95	41	45	19	75	30	67	40	6	47	89	82	42	90	50	51	68	80	65	8	28	44	45	81	74	4	43	6	66	2	71	75	98	21	48	86	45
26	66	39	36	16	75	12	68	17	53	52	99	55	74	31	98	39	77	15	2	50	50	12	33	33	75	24	23	25	35	45	15	2	10	23	77	50	39	25	97	32	32	59	48	17	29	82	53	74	31	74	50	23	35	18	37	91	59	80	33	14	24	34	42	37	82	38	12	5	5	1	82	82	49	54	88	89	41	5	21	6	23	10	2	85	92	94	9	95	92	86	1	23	2	41	83	62	59	88	40	69	52	20	87	12	1	81	32	95	47	7	90	35	90	60	16	70	26	68	15
25	11	6	81	14	29	19	73	27	30	60	71	78	58	15	71	59	63	5	34	25	77	29	67	2	35	92	32	24	24	21	95	44	81	3	64	26	92	79	57	68	82	94	84	13	85	15	20	71	85	42	49	77	65	35	74	62	83	43	50	93	16	71	33	39	15	2	20	52	35	76	74	69	39	23	21	85	79	34	2	48	22	94	69	84	92	16	7	9	10	8	3	45	17	49	20	95	31	46	55	31	10	31	4	77	64	28	40	73	36	93	58	56	86	2	44	36	69	65	30
24	16	40	35	11	58	92	71	81	38	20	54	87	43	72	44	24	3	93	22	28	5	50	24	24	46	6	24	59	27	10	2	27	58	81	44	17	87	91	14	5	68	19	22	85	87	84	56	11	87	27	59	75	96	5	88	20	71	92	90	88	36	33	98	69	4	61	58	67	51	74	8	32	42	42	20	85	2	42	54	33	91	51	39	82	11	39	56	30	4	40	31	20	11	85	83	58	64	67	12	48	52	22	29	16	42	88	70	44	71	74	32	90	52	81	93	95	91	44	34
49	69	62	51	23	99	16	64	86	38	41	59	81	70	49	1	85	8	39	66	84	82	20	20	25	53	64	88	82	75	82	86	40	22	60	44	58	25	64	80	36	63	55	46	21	47	93	97	18	70	9	30	36	4	26	72	95	20	7	86	42	14	8	98	65	2	48	90	74	78	46	91	18	50	11	93	3	75	11	44	74	25	11	30	56	44	25	19	11	98	71	95	55	39	22	86	41	7	46	75	16	38	52	54	35	35	54	73	84	72	14	12	18	23	25	83	62	28	91	21
46	2	8	35	39	94	83	62	10	10	53	57	62	16	36	3	43	64	22	24	71	53	27	29	56	39	57	61	71	39	20	65	60	79	82	59	9	72	23	82	67	31	80	8	4	30	67	5	89	72	47	47	97	66	64	92	80	98	12	9	36	52	18	45	72	11	30	68	67	82	47	74	25	34	52	13	96	33	37	10	34	11	8	68	67	40	14	69	4	70	34	60	49	12	98	26	45	54	97	96	53	41	28	74	50	20	30	30	20	89	73	49	48	74	25	56	93	35	27	78
64	62	17	99	74	80	33	15	88	10	51	57	96	10	92	62	95	76	11	63	98	6	88	23	63	98	41	29	65	61	87	98	43	52	31	2	43	29	97	85	96	71	87	22	41	68	83	35	75	22	64	67	53	43	96	89	91	73	20	54	41	35	37	12	82	93	82	83	68	66	56	57	59	22	54	40	53	22	98	88	85	76	89	81	33	39	99	27	98	78	76	1	30	22	40	65	20	11	93	17	23	89	97	71	68	63	78	26	71	8	9	13	12	26	11	97	66	19	20	21
98	99	64	23	72	94	87	94	39	18	64	74	68	60	77	30	69	64	43	78	58	38	30	11	60	63	42	53	94	55	43	73	14	63	5	23	92	97	45	29	3	42	25	21	39	85	26	35	94	3	53	17	62	93	82	23	96	71	43	14	44	92	35	98	94	63	27	22	78	44	90	41	70	39	63	59	16	73	40	70	54	69	65	20	64	61	9	59	78	41	98	65	4	55	44	78	86	94	96	86	77	32	13	51	91	4	76	22	56	77	11	48	39	7	18	16	78	80	25	56
62	76	80	87	60	16	66	84	48	69	86	24	88	70	44	20	19	28	91	42	96	72	12	25	5	36	46	41	66	48	77	54	13	7	13	88	95	3	34	7	47	60	24	95	43	58	99	26	30	14	41	5	81	82	56	52	21	84	42	76	60	47	15	66	36	21	10	65	25	90	47	15	54	26	93	79	96	74	84	2	9	61	33	78	14	53	91	88	57	27	12	9	22	23	57	34	44	12	15	32	31	90	44	90	2	91	8	12	1	16	17	40	27	97	42	75	5	4	85	22
39	83	17	72	8	57	69	36	19	59	85	21	6	27	72	50	90	48	26	2	12	12	30	28	36	96	20	32	72	23	41	78	18	58	39	29	57	80	84	27	39	79	43	91	4	41	3	18	72	17	50	61	26	4	40	3	95	50	65	63	1	85	23	17	74	50	12	36	92	45	69	98	73	88	20	99	67	56	97	11	12	61	80	98	56	29	29	73	10	62	83	89	23	6	2	12	19	40	11	70	84	56	32	62	60	34	51	36	86	84	45	84	63	88	37	79	46	32	65	77
56	1	6	2	59	7	75	85	49	34	38	68	92	26	72	89	80	96	51	18	83	57	23	33	58	6	29	25	62	69	51	70	27	27	80	83	46	39	74	6	54	90	43	83	69	13	40	55	49	65	2	71	74	34	56	14	61	59	43	19	46	69	52	5	22	88	72	78	55	38	73	21	63	98	88	25	40	9	67	87	85	4	80	19	87	91	27	65	92	14	38	82	9	26	79	77	15	93	79	34	16	53	25	50	95	68	24	86	30	95	98	25	69	55	65	54	14	81	66	6
90	69	93	5	42	9	54	79	76	80	14	38	90	10	97	93	40	2	42	10	76	34	73	2	14	69	89	33	12	17	86	15	50	34	47	30	45	59	18	66	4	27	4	33	74	82	30	70	52	3	7	92	15	65	37	21	50	10	23	68	92	11	83	44	81	3	33	48	44	44	85	81	25	6	37	44	42	47	35	16	71	24	23	11	44	84	40	34	28	10	40	77	41	92	55	80	68	31	50	49	41	70	85	23	37	50	48	34	44	6	4	22	43	32	13	91	43	69	25	64
10	62	42	45	23	83	57	81	68	7	85	19	18	27	73	48	36	55	36	25	68	50	70	13	3	12	90	21	77	94	66	14	38	97	36	23	23	61	40	76	30	78	78	17	46	74	98	66	36	60	79	73	26	26	72	48	83	13	27	1	94	49	42	61	88	9	39	22	11	55	10	81	35	62	38	25	6	54	83	22	36	74	88	67	65	17	4	85	21	88	37	60	40	97	6	76	10	66	20	5	42	35	57	9	67	87	23	68	89	23	39	4	21	81	94	27	9	25	83	23
27	94	62	65	55	82	63	64	59	69	46	78	69	50	37	19	9	12	72	95	33	22	76	96	98	13	27	74	94	2	74	74	90	86	76	99	64	93	80	16	78	51	9	64	18	97	46	76	33	16	47	40	23	8	22	81	68	87	55	30	72	14	75	4	67	13	13	68	25	36	33	15	2	42	42	7	72	2	86	92	41	5	83	13	24	13	66	64	53	5	95	73	76	33	18	44	63	20	48	33	8	67	52	66	18	42	3	39	56	20	6	22	34	37	47	16	76	61	76	28
83	83	6	33	55	61	19	1	42	58	85	97	29	74	82	39	56	39	29	90	23	92	19	42	78	31	9	17	2	13	87	86	83	41	47	59	85	72	32	29	9	12	85	22	11	80	54	13	17	39	6	67	41	92	28	63	84	40	14	69	94	45	86	62	79	50	24	78	59	29	1	23	51	66	76	51	44	28	18	33	95	15	94	19	35	58	50	55	54	83	74	57	39	46	87	75	83	25	98	41	15	8	39	59	91	66	60	7	51	24	54	81	7	4	19	80	11	47	15	42
55	55	84	46	83	17	27	35	79	67	66	75	99	67	64	40	51	95	20	32	85	87	38	5	66	62	94	23	15	30	90	88	63	23	62	43	65	47	42	32	28	75	19	60	1	33	76	6	96	29	95	52	65	43	59	85	50	49	38	84	34	65	34	3	65	71	52	35	95	71	54	54	17	77	47	72	59	49	37	4	46	35	45	64	84	62	15	31	31	78	71	77	78	64	19	14	24	3	90	20	58	80	97	41	4	37	17	74	57	80	43	65	91	95	14	13	97	86	82	34
71	66	87	34	56	53	75	66	49	43	3	22	71	58	18	41	74	35	62	72	91	72	92	27	82	14	89	86	25	69	14	25	46	25	12	48	32	7	20	90	21	28	49	82	48	66	63	69	66	79	23	47	96	90	9	44	94	62	64	52	2	76	27	12	95	56	69	16	40	28	1	80	77	49	11	46	41	36	60	6	23	60	42	92	36	93	94	95	36	48	87	39	4	64	50	30	71	52	9	19	58	15	93	41	19	4	21	36	91	91	91	80	29	93	52	49	71	3	49	3
80	27	54	15	2	28	80	67	89	45	86	89	44	95	37	89	73	56	19	72	38	65	59	83	15	83	40	33	43	57	65	69	8	70	39	46	33	16	12	91	85	31	12	94	88	89	16	45	98	42	15	55	25	14	20	9	52	57	94	66	45	43	35	85	49	25	48	15	10	98	61	41	43	39	65	27	87	96	53	67	85	91	9	82	5	3	82	79	67	20	59	14	33	26	80	90	58	81	37	15	34	28	58	72	54	85	48	65	16	67	17	96	21	54	26	57	41	7	5	57
77	67	26	70	46	11	85	92	53	43	94	42	2	8	6	51	62	36	55	73	4	7	49	55	31	70	5	42	80	71	64	26	61	67	35	24	12	52	73	36	73	28	78	52	15	53	57	80	59	81	45	82	24	43	74	35	59	28	21	90	8	14	80	99	8	79	96	36	48	19	73	60	11	84	25	36	48	62	22	23	79	4	91	2	32	18	46	48	6	93	73	47	50	69	54	41	30	36	94	51	8	73	33	52	7	25	52	66	18	82	7	42	58	97	56	11	91	6	49	92
21	42	36	16	97	64	81	53	31	30	78	36	51	83	57	82	40	91	31	96	86	4	59	54	33	23	1	87	26	3	94	47	12	20	51	61	40	2	20	37	37	55	30	49	41	13	58	48	2	44	59	2	48	12	75	90	46	86	78	50	85	25	54	47	43	79	56	78	85	53	44	78	36	87	57	35	7	74	63	26	42	81	58	40	63	21	88	6	64	2	95	85	97	51	36	28	87	18	70	61	25	2	98	33	83	68	32	35	39	24	14	88	42	82	70	48	51	59	38	11
73	62	91	69	35	63	23	60	50	34	40	30	47	79	89	54	9	81	89	95	60	57	59	4	20	8	95	18	59	54	46	28	13	17	76	13	60	77	10	42	28	22	97	16	9	15	61	78	98	79	14	16	76	53	35	10	67	2	92	91	68	91	60	8	47	11	21	82	74	77	5	87	75	73	78	26	8	76	46	43	4	42	9	83	49	81	87	94	73	13	54	94	25	4	1	36	90	71	52	30	45	78	40	16	57	18	40	11	82	27	95	15	19	36	13	58	11	86	97	86
41	63	77	49	19	60	24	60	15	21	77	14	28	27	73	80	87	51	12	60	67	71	39	83	70	81	14	66	52	86	55	62	61	47	1	31	55	54	64	6	19	76	39	50	65	63	33	50	60	84	92	21	55	63	56	27	50	26	28	38	12	1	6	43	41	61	82	82	53	19	78	53	32	71	93	71	67	9	5	4	4	61	31	4	71	83	18	9	22	69	79	34	45	74	82	97	88	27	63	13	41	58	68	61	80	50	32	26	15	85	38	20	37	71	51	97	19	71	48	90
71	90	7	55	7	63	31	16	20	49	36	86	56	80	2	45	30	76	49	21	57	8	20	11	27	50	76	86	25	57	96	85	49	83	32	40	66	29	62	63	4	36	2	3	96	51	6	50	9	18	7	83	20	90	29	4	9	56	61	15	92	69	83	68	15	35	21	21	54	36	58	68	67	37	94	71	88	21	13	12	88	55	32	47	27	43	46	88	86	11	98	40	92	8	7	15	36	7	93	7	76	88	90	55	55	9	63	39	31	97	21	40	52	72	13	4	68	81	95	70
17	74	64	14	81	11	59	61	16	51	4	12	67	87	97	57	12	20	81	87	72	25	18	53	26	51	36	20	38	40	98	45	37	5	9	17	49	86	19	30	53	97	10	47	89	22	91	26	91	79	6	35	18	80	7	45	2	35	20	76	69	14	62	62	35	55	60	4	32	43	16	73	95	27	58	25	49	14	48	75	68	59	30	63	4	98	47	9	77	3	54	50	32	54	16	20	54	38	81	99	54	25	18	59	42	97	95	19	65	12	56	67	66	83	86	89	34	6	91	14
9	42	3	27	58	23	90	66	8	20	78	62	47	51	27	50	69	22	86	2	89	27	83	84	11	53	23	51	41	28	47	44	38	65	70	87	88	97	87	95	24	21	75	47	23	24	52	10	32	80	23	91	7	94	1	6	56	64	12	3	45	78	55	31	59	86	3	93	63	21	98	76	94	98	81	18	9	66	63	90	58	33	99	33	52	87	88	92	83	55	77	49	65	1	26	95	48	85	11	89	97	42	16	73	87	31	84	63	47	12	64	63	17	80	16	49	36	82	28	73
95	56	84	41	64	90	75	4	46	74	60	21	4	48	28	38	80	36	95	10	55	55	41	50	65	71	4	40	74	31	32	31	80	49	51	61	73	26	75	42	50	25	69	74	32	70	60	84	46	38	74	82	44	65	42	59	70	13	60	75	31	73	39	31	99	82	16	51	28	99	84	87	70	32	72	98	19	41	87	71	84	64	41	47	37	75	16	31	57	9	25	73	11	74	58	54	31	4	91	43	99	64	35	96	11	97	50	93	37	93	72	24	76	24	87	87	48	45	52	80
30	1	75	26	1	54	77	80	12	88	69	69	40	51	83	46	16	2	33	90	98	91	12	46	79	11	27	79	87	35	16	90	56	19	33	97	68	53	27	13	64	91	12	63	32	3	37	83	40	11	26	96	43	76	23	13	79	40	43	84	44	85	18	3	67	13	59	92	83	26	97	1	61	6	11	98	41	18	77	36	84	96	86	14	72	55	29	25	62	70	89	25	11	66	22	21	81	69	69	20	31	92	80	30	14	77	96	53	64	11	98	98	12	24	29	47	2	13	13	87
43	2	27	26	8	2	49	56	89	8	28	83	29	25	70	88	55	41	49	38	10	74	9	28	58	17	90	28	88	79	3	58	50	4	67	10	81	63	25	39	57	92	54	20	36	4	98	46	3	91	96	96	68	10	40	33	17	34	78	40	43	12	16	18	88	15	54	42	2	85	38	37	66	62	34	14	31	94	81	38	13	4	49	67	55	88	56	27	65	21	44	85	39	18	15	7	11	68	8	58	19	95	11	16	25	96	62	46	78	49	63	44	18	60	68	76	14	58	21	24
