46	18	6	22	13	3	38	24	40	32	21	35	35	9	1	4	36	37	9	45	27	16	40	21	29	48	15	17	22	24	20	29	30	21	43	13	35	21	17	9	48	45	14	23	21	14	36	4	9	39	18	19	32	25	20	19	6	12	34	26	25	9	4	10	14	23	2	32	1	22	26	17	47	17	16	17	8	13	41	30
30	24	25	22	17	43	4	9	23	28	26	47	21	42	46	42	36	3	15	5	2	1	47	34	27	36	5	3	8	19	31	48	4	41	21	3	11	28	18	31	34	34	19	25	36	9	1	41	32	43	26	35	48	11	5	40	40	10	36	26	25	7	4	42	21	23	38	31	1	34	8	37	41	26	16	3	46	15	13	47
23	48	37	27	26	11	19	39	39	7	10	22	34	24	16	36	32	13	3	26	34	14	45	4	36	14	21	23	46	49	19	29	41	8	44	9	4	35	24	37	41	1	30	10	22	3	8	12	26	3	29	29	48	29	43	7	8	32	20	30	15	6	17	16	32	26	33	17	39	19	12	9	23	35	33	14	45	4	4	18
11	26	7	40	39	5	23	37	27	12	31	49	27	46	8	47	20	9	14	42	42	16	15	43	40	36	38	12	12	45	8	29	32	21	41	41	49	13	24	49	16	28	33	17	28	47	47	33	46	8	13	43	32	40	19	28	39	36	31	26	40	6	21	49	21	35	24	16	27	42	43	35	40	45	10	46	8	45	7	2
46	34	11	2	22	7	20	17	45	6	37	16	29	25	30	13	15	43	31	17	10	49	24	34	16	47	29	7	31	40	21	15	34	31	29	14	47	10	7	24	36	49	21	8	4	47	9	11	32	6	34	47	25	48	10	19	19	9	21	16	36	47	47	16	19	6	13	35	22	42	3	38	36	34	35	22	38	36	14	20
20	29	26	49	13	18	21	24	44	40	44	4	2	8	50	45	11	15	49	5	16	45	11	15	2	16	7	26	23	48	14	11	23	44	3	38	44	18	8	33	28	20	42	14	25	18	24	14	50	7	47	12	41	28	34	22	2	22	12	5	32	9	10	6	17	44	16	24	24	24	17	8	33	28	24	19	49	48	8	1
47	21	38	6	2	16	35	7	18	12	44	28	40	33	36	14	35	25	34	23	19	3	42	48	43	12	18	47	34	14	32	12	6	43	32	37	43	10	5	13	38	30	35	42	48	22	38	33	41	7	46	2	15	39	6	24	6	19	31	22	24	45	31	25	28	3	17	49	34	42	37	26	46	40	36	32	42	38	24	26
46	4	46	17	23	30	17	5	36	14	16	44	50	5	36	13	6	43	30	48	45	35	20	12	6	44	3	3	15	31	38	30	16	5	28	45	35	42	44	18	35	21	35	47	4	20	7	37	44	29	34	35	47	4	15	28	37	42	17	26	43	44	9	39	48	37	37	35	31	46	35	19	34	16	12	45	39	41	18	13
42	2	47	19	9	39	36	26	15	49	9	30	34	28	10	12	8	30	18	8	47	34	27	28	11	12	28	29	39	48	7	37	4	19	26	12	10	21	23	34	45	13	25	22	19	30	39	14	25	24	25	39	29	24	44	2	49	27	20	14	10	24	37	34	2	17	32	28	31	7	31	45	38	4	49	3	18	5	37	19
18	49	2	33	44	25	43	32	17	48	9	9	46	18	34	38	28	15	36	28	21	18	24	41	16	5	46	24	46	32	25	16	12	9	24	13	28	25	46	33	41	39	48	50	18	39	41	3	4	20	41	31	13	24	8	36	12	23	24	45	6	39	2	37	42	2	32	36	7	3	18	33	39	19	10	16	3	11	7	23
50	34	34	35	38	21	2	28	7	22	12	49	23	39	4	42	17	46	29	44	41	45	40	4	5	48	12	41	45	38	27	34	25	21	12	48	38	38	4	42	33	7	25	6	43	37	17	48	28	7	5	23	26	29	18	39	48	26	50	15	10	38	9	28	11	15	32	9	33	36	5	23	35	30	50	21	41	27	49	24
46	49	34	25	14	3	9	17	13	15	37	27	8	21	44	18	36	42	30	49	39	40	23	5	49	21	26	48	18	40	40	9	16	16	2	35	15	31	31	38	48	11	27	11	20	26	34	33	9	7	9	15	30	10	13	25	38	31	3	19	49	25	29	2	20	37	4	5	50	6	2	47	16	6	22	49	23	47	2	29
8	27	28	12	8	26	1	2	30	7	16	30	23	28	21	31	36	49	33	8	11	11	10	20	22	35	13	20	20	14	11	6	12	32	37	43	11	4	24	37	18	45	33	50	34	32	18	50	24	23	47	19	27	30	46	26	6	27	41	1	6	2	38	33	3	26	42	22	12	9	29	30	13	12	22	22	42	1	12	29
21	21	27	4	20	42	15	9	36	8	6	25	47	36	1	21	43	32	24	36	24	7	21	5	46	9	3	33	23	48	10	24	10	9	38	3	21	14	16	4	28	39	45	18	41	30	17	48	41	5	28	38	28	34	12	40	27	21	5	11	38	20	29	45	13	10	29	37	23	37	49	41	39	14	45	26	33	13	45	18
8	37	32	33	44	26	29	49	29	49	41	26	3	19	30	25	4	36	12	5	48	19	9	14	26	21	39	24	44	42	23	48	10	31	39	31	12	45	37	39	19	33	42	31	32	9	29	22	41	25	32	40	30	44	38	35	46	25	48	50	20	1	2	19	38	36	19	47	37	36	12	18	38	25	22	37	32	15	11	50
24	9	34	25	19	49	2	29	49	13	19	10	23	36	9	30	1	8	28	1	4	29	21	1	34	20	38	3	48	38	33	8	44	32	15	36	29	7	45	43	35	22	41	27	30	34	14	13	29	42	5	34	41	45	35	24	39	38	13	25	8	47	8	23	12	38	20	38	21	6	28	23	36	48	20	46	25	6	46	41
35	37	39	17	19	5	2	15	17	6	29	10	11	39	35	2	15	19	5	11	27	42	7	15	49	34	44	40	37	6	29	25	13	14	43	27	30	41	24	12	25	10	4	9	35	44	1	40	29	38	31	44	47	3	47	21	39	6	20	38	31	12	13	13	4	20	39	30	11	6	41	24	2	44	31	49	9	11	12	38
50	9	9	49	35	29	50	21	32	33	22	39	13	31	7	7	20	36	11	39	18	5	17	27	10	41	16	29	15	39	34	25	37	39	30	32	36	12	29	24	43	29	46	33	36	25	4	3	37	32	8	33	46	20	24	29	22	26	34	2	45	23	31	29	14	22	46	22	2	24	21	24	15	48	23	39	17	3	45	2
45	18	18	30	31	18	21	49	15	44	32	22	38	25	25	38	34	31	45	25	41	38	43	41	24	32	41	35	29	34	36	10	18	16	5	43	17	29	23	25	5	20	21	45	40	11	46	21	20	15	21	28	49	32	33	32	19	36	1	19	30	5	48	10	47	21	26	15	19	26	27	19	22	6	33	45	1	14	36	46
11	21	1	11	2	4	17	44	38	22	7	32	26	28	3	33	45	30	38	6	35	25	27	1	39	38	32	21	23	11	20	3	47	50	11	29	49	33	5	42	33	49	8	15	40	22	47	16	12	8	47	27	26	45	4	45	30	24	29	38	17	47	25	11	7	41	6	8	46	2	27	32	11	4	39	40	9	50	19	12
13	20	46	1	44	18	20	6	29	38	25	50	13	7	13	50	13	11	25	50	44	23	22	21	14	3	36	28	33	49	41	12	34	16	6	45	11	41	32	15	38	10	20	13	46	14	22	10	35	47	45	48	15	35	30	41	36	38	24	17	28	41	14	20	6	23	48	35	10	2	47	10	4	4	6	37	43	3	24	44
19	5	5	20	2	31	30	19	37	46	36	19	20	7	39	25	25	10	43	5	26	32	27	4	47	22	10	20	49	30	23	13	45	29	5	2	47	18	18	45	38	14	49	46	5	47	33	9	6	24	23	40	34	4	48	7	9	19	42	45	4	24	14	43	16	12	42	32	29	3	47	22	31	4	4	41	14	36	12	12
30	47	45	13	32	44	6	27	35	29	34	16	40	24	29	35	45	37	47	39	48	25	19	45	11	1	6	13	35	4	20	46	20	35	48	11	9	24	28	38	13	33	5	26	17	41	6	16	23	27	27	21	49	7	6	11	34	31	18	20	36	40	42	49	44	5	16	8	15	29	42	37	27	44	29	8	11	7	4	6
25	33	26	10	23	37	23	8	18	46	22	41	31	22	35	44	20	40	13	15	5	26	2	25	15	32	49	39	9	35	20	30	38	43	26	34	29	6	37	12	8	10	15	21	30	6	25	8	45	26	26	38	11	5	48	26	47	35	3	17	32	49	21	43	10	47	18	37	41	37	9	42	33	23	22	24	9	10	6	9
47	37	4	44	41	26	49	4	12	15	28	49	35	39	11	1	21	9	23	2	24	27	43	38	37	4	8	28	41	35	33	39	9	46	47	21	22	12	34	15	12	36	17	25	42	33	18	13	37	28	38	3	49	43	13	13	43	47	47	21	8	21	46	9	40	31	39	42	33	22	3	3	50	35	1	48	43	31	1	31
10	4	7	10	40	15	47	17	8	14	10	30	6	41	1	22	23	12	16	30	48	14	13	43	40	5	23	43	43	32	36	38	24	24	47	18	31	14	50	5	16	8	40	47	15	24	6	42	42	33	25	17	4	10	40	28	35	12	20	10	40	26	17	41	46	39	33	10	23	48	48	3	36	17	14	41	40	16	4	38
29	45	42	15	40	28	35	24	4	33	24	41	18	42	48	23	26	46	35	29	16	11	22	42	45	4	2	5	22	37	26	33	30	8	40	18	12	47	35	42	21	40	46	28	40	5	12	21	9	16	47	3	9	22	17	4	46	11	9	3	46	48	19	26	36	30	13	34	32	8	23	2	21	45	24	47	6	29	41	25
26	34	35	33	19	1	38	47	2	16	20	3	15	44	14	12	32	9	5	14	33	20	15	16	13	6	8	9	9	45	14	48	29	43	40	25	34	15	41	42	24	37	23	38	47	19	47	30	7	39	40	2	41	7	29	34	7	37	19	41	20	26	13	8	20	9	14	37	38	24	33	39	17	43	37	18	49	10	42	29
29	32	47	33	6	2	49	11	42	26	15	41	25	50	12	42	28	41	46	26	41	40	28	40	5	47	10	50	41	26	49	13	18	23	10	34	36	43	2	44	27	27	24	14	19	11	2	38	49	26	15	7	6	8	5	38	39	33	17	15	30	38	44	5	21	4	5	13	31	46	24	50	12	10	35	13	45	27	35	27
42	2	19	37	3	19	5	5	44	2	23	32	7	21	5	29	26	12	49	11	46	29	6	46	24	13	10	44	27	12	2	8	26	28	18	28	20	32	34	17	47	10	27	10	11	26	2	40	44	18	40	42	9	49	22	39	42	28	17	38	3	27	27	49	47	36	27	42	22	41	19	31	7	14	18	9	41	8	47	20
6	44	46	46	49	46	35	8	49	30	39	48	45	26	20	9	7	6	8	14	4	3	28	24	3	8	19	32	13	12	4	23	46	43	17	30	20	18	18	35	23	33	31	39	38	49	2	3	22	48	38	34	17	42	21	4	47	15	45	35	41	38	9	12	21	48	2	41	42	14	3	32	37	17	3	20	15	39	22	46
37	13	22	22	43	23	18	25	22	8	6	40	26	50	33	31	3	26	47	22	7	2	3	31	46	37	5	49	31	9	2	29	37	6	38	48	33	5	9	31	16	49	21	47	22	45	17	18	12	4	27	7	15	1	47	14	25	23	37	8	32	20	44	46	37	35	45	24	39	18	44	6	5	1	17	48	25	21	30	12
49	50	33	49	46	5	18	47	36	2	48	4	5	44	24	42	30	28	34	15	11	36	12	30	25	19	36	9	35	36	30	35	29	4	19	40	45	3	31	25	29	19	5	19	37	38	46	23	4	3	25	7	5	12	40	21	7	12	13	38	18	14	13	35	37	4	11	9	49	11	3	11	44	18	10	36	34	14	32	48
25	12	40	29	38	22	50	8	5	6	30	4	13	5	15	15	23	33	31	7	11	25	36	3	29	16	13	2	6	18	13	2	49	41	25	3	22	45	45	9	36	37	36	45	44	19	34	37	26	6	2	31	14	47	11	49	41	25	47	29	49	44	43	16	7	31	6	37	40	26	16	37	8	4	16	8	38	39	34	35
18	48	32	24	42	32	23	19	23	36	30	9	42	37	5	37	32	34	38	12	18	47	1	26	2	15	28	9	34	12	44	3	36	43	2	32	31	18	49	50	5	4	35	43	7	38	32	36	26	17	20	24	9	48	20	42	44	34	22	8	24	11	15	28	7	6	27	30	41	15	3	27	6	20	27	40	37	40	30	22
44	40	3	14	34	24	31	19	12	5	5	28	4	25	49	35	2	9	7	23	25	18	44	33	50	43	13	38	24	20	28	49	43	31	4	47	4	32	1	6	44	29	22	13	4	27	18	47	22	7	42	9	10	17	35	10	11	32	38	18	35	29	44	13	26	13	47	46	2	23	20	25	6	40	29	38	21	30	48	6
5	46	41	37	9	41	42	10	11	42	17	33	9	33	26	17	16	3	29	12	32	6	7	38	21	26	31	36	22	23	2	31	7	19	46	49	32	43	48	1	28	17	41	17	40	20	45	42	10	27	32	6	15	27	31	26	19	43	3	7	32	4	28	39	17	9	7	2	36	41	19	30	19	43	35	38	47	20	7	40
S2jk:
45	1	46	19	49	10	20	3	10	26	21	39	26	28	10	37	12	5	43	29	6	43	29	2	20	38	1	20	27	12	28	29	22	7	30	46	25	40	50	38	30	38	4	35	31	12	25	13	2	40	3	43	9	39	48	50	38	36	2	46	10	30	11	10	37	35	43	46	23	21	3	11	7	13	6	12	44	28	32	36
2	24	37	15	34	35	2	19	16	40	16	8	9	28	37	6	45	31	44	16	34	9	22	35	25	16	44	45	9	47	31	17	44	33	30	3	40	50	48	35	10	36	44	35	25	13	6	21	28	43	47	5	8	9	37	37	2	42	12	24	11	38	36	3	36	23	23	18	33	44	30	31	48	8	4	44	3	29	2	9
50	30	48	9	40	36	36	22	4	4	41	26	42	19	21	10	14	29	37	44	25	29	15	21	36	44	37	19	26	12	1	32	19	31	21	3	32	34	48	7	6	5	50	18	41	11	39	34	9	42	3	33	45	2	12	34	23	32	30	50	19	43	18	25	9	39	31	37	36	33	38	7	48	46	32	33	46	34	40	13
2	25	22	31	3	5	22	20	5	44	37	50	37	10	42	22	24	43	44	44	32	43	35	47	17	5	36	49	45	20	6	17	17	9	36	44	38	27	39	40	32	50	10	27	39	34	1	12	14	35	18	25	29	12	33	7	45	18	2	29	38	8	6	11	45	2	49	5	33	13	29	33	47	7	34	44	28	19	48	44
