11	14	11	15	20	5	29	11	3	5	31	38	13	4	3	43	10	40	26	46	43	32	4	9	23	38	1	13	35	43	3	9	20	39	43	30	23	39	18	39	25	29	23	44	42	4	25	4	43	39	14	41	42	44	26	44	49	32	41	34	16	37	39	7	42	31	28	24	47	16	15	3	24	9	28	31	7	40	38	38
16	32	11	23	45	17	3	2	21	32	50	18	41	10	47	20	13	21	21	48	7	27	46	2	46	43	49	36	43	31	3	48	28	15	3	3	31	20	37	31	20	25	45	12	50	32	29	37	6	45	22	46	31	11	36	4	4	46	16	9	41	13	5	27	7	7	11	27	49	8	3	35	15	26	7	14	44	38	40	43
50	42	24	5	45	3	28	40	26	33	36	16	19	27	15	21	32	6	34	49	1	15	3	17	41	38	39	36	35	6	17	46	20	9	14	31	15	4	9	7	12	26	12	45	48	10	23	4	10	16	30	18	16	30	49	28	49	4	8	46	26	22	3	14	27	20	15	20	10	8	17	6	43	26	30	19	33	28	44	31
28	47	41	20	5	13	48	33	24	45	15	46	38	6	35	29	21	25	19	34	18	18	7	14	4	45	27	40	39	37	36	21	9	15	21	2	38	22	29	42	31	29	23	18	39	12	43	40	43	39	46	34	33	35	29	48	24	19	49	44	47	20	22	35	46	33	16	9	41	8	35	48	2	5	23	13	36	34	4	19
34	38	8	23	30	22	35	15	23	37	29	10	16	22	34	5	16	46	40	36	38	20	26	28	9	16	31	10	7	43	22	19	17	44	28	23	1	40	15	14	23	4	50	27	4	41	49	27	31	36	48	37	39	44	30	45	28	7	8	7	32	26	34	39	43	28	19	24	30	2	7	8	33	15	8	22	28	19	27	35
31	35	35	8	22	3	46	46	5	23	50	10	39	42	37	24	32	46	14	25	46	40	44	34	48	15	9	28	46	32	26	21	47	12	33	8	40	5	49	35	12	24	6	29	18	37	40	14	20	20	28	11	32	8	5	13	3	4	24	35	2	26	36	40	26	7	2	26	16	11	12	36	15	24	3	29	4	16	17	14
3	20	24	22	21	43	13	18	49	40	43	18	15	25	8	19	24	6	20	7	39	25	12	5	44	32	43	29	18	41	28	8	26	2	36	37	23	27	35	8	47	29	36	13	2	45	33	6	22	36	3	42	31	21	37	35	30	7	29	27	7	44	19	37	39	31	15	43	29	26	6	39	31	4	18	19	20	38	8	15
36	21	36	19	33	7	1	49	7	49	5	42	37	23	34	13	2	39	28	26	22	45	46	3	17	44	32	13	39	5	3	19	38	15	38	6	40	24	8	47	29	4	26	45	37	27	22	48	20	14	11	7	38	48	9	9	4	38	49	38	44	22	49	38	43	6	25	2	18	19	2	25	21	14	29	2	21	47	6	33
41	44	9	25	6	9	18	42	12	46	41	47	4	25	29	22	32	26	48	19	16	6	33	33	36	26	5	49	26	50	9	32	26	42	33	13	35	24	22	24	29	35	27	29	2	32	26	39	17	2	41	21	15	5	15	19	21	33	5	8	9	35	50	3	35	19	20	50	45	39	29	1	34	12	30	5	12	36	10	3
18	40	14	12	39	9	48	32	2	28	30	4	10	11	13	10	3	33	11	48	17	10	45	1	3	49	10	32	44	25	18	13	30	45	34	30	29	35	29	27	38	4	39	29	31	34	4	32	21	15	1	24	31	33	45	37	28	48	34	27	39	9	11	19	31	30	19	26	40	5	48	35	14	46	39	49	13	14	47	12
42	16	14	42	13	36	21	5	40	24	16	23	16	8	35	22	20	35	14	28	35	45	42	34	28	14	37	19	35	24	37	22	50	42	43	14	38	27	9	30	8	42	32	24	39	6	4	24	35	19	1	11	6	35	24	28	34	20	7	28	46	22	27	36	3	33	46	24	30	4	35	6	11	31	21	33	48	31	4	41
13	41	24	12	15	21	36	1	46	40	20	46	8	47	49	48	22	25	14	13	5	12	25	31	37	21	5	28	5	12	14	14	25	4	41	33	4	39	15	45	42	36	41	14	19	14	41	28	3	37	15	20	24	24	28	40	40	9	35	37	50	8	13	48	30	47	38	26	46	13	20	47	8	45	34	35	24	3	33	45
33	46	28	23	27	46	21	5	46	18	32	46	26	31	10	38	4	11	27	39	35	8	46	28	8	7	6	29	5	38	13	28	47	13	15	34	47	19	34	28	23	39	34	44	5	39	30	43	6	35	16	25	30	28	13	37	13	3	20	33	29	39	24	45	30	6	4	47	30	36	47	9	30	46	26	7	45	3	46	32
47	37	4	29	23	30	27	3	21	34	25	17	20	2	30	16	38	22	24	24	28	32	31	31	25	18	13	11	15	31	13	49	31	39	20	23	25	29	39	31	4	46	23	2	16	49	10	26	17	34	35	15	45	13	22	48	50	50	43	7	17	50	36	10	31	41	5	31	32	15	27	9	10	20	26	36	20	21	28	7
48	2	38	18	27	35	35	23	46	25	29	46	41	38	49	37	24	10	40	49	24	12	16	34	11	18	14	13	47	47	13	26	48	39	34	27	41	43	38	22	17	43	36	11	35	18	15	4	49	18	27	15	36	17	3	22	18	37	18	11	24	39	8	40	28	19	47	31	1	43	15	27	46	7	12	26	32	47	20	45
42	45	48	11	30	15	41	6	44	4	15	24	24	37	24	17	31	38	34	26	26	21	29	36	26	41	12	1	45	13	47	12	41	3	43	40	7	45	3	41	37	36	42	44	41	43	43	2	21	5	39	7	4	15	23	8	24	34	49	6	28	5	4	7	8	28	41	4	23	49	16	10	4	29	4	41	27	18	28	48
49	37	42	35	9	23	8	42	48	26	4	11	46	13	10	34	47	9	25	22	13	11	47	21	24	26	12	14	22	42	21	31	2	15	45	19	16	17	40	23	45	30	1	33	3	9	38	47	29	1	27	15	44	48	19	7	36	2	17	9	15	38	46	16	28	10	10	19	17	31	9	31	10	26	8	10	27	37	44	31
46	21	48	36	40	22	16	36	7	2	36	33	9	35	15	26	24	39	1	41	10	47	15	34	4	41	22	35	37	42	12	1	9	27	9	24	14	8	32	1	22	25	14	41	6	11	21	20	17	28	13	14	37	40	21	4	27	23	41	3	32	27	2	15	22	33	5	9	20	24	43	23	40	18	42	47	29	10	44	34
13	22	41	30	8	11	5	18	33	40	45	10	17	26	18	49	14	19	6	39	27	49	50	48	4	42	17	41	28	12	4	41	16	5	16	27	32	6	17	2	37	13	10	15	14	8	6	47	8	29	36	43	9	12	31	28	12	14	31	26	31	33	32	10	4	32	19	34	40	50	23	38	26	30	37	45	46	25	5	21
5	15	40	19	26	28	11	26	14	36	30	24	20	47	29	34	40	48	22	3	1	24	15	8	30	50	33	7	45	46	12	43	6	50	9	25	9	30	12	6	35	14	45	34	9	39	32	4	12	31	15	1	41	5	6	50	6	28	25	14	38	47	34	8	3	23	5	40	5	26	28	14	34	18	24	10	35	8	1	4
7	40	37	39	40	32	41	2	9	21	24	38	8	7	40	11	40	32	26	16	27	33	22	45	2	25	23	13	3	25	4	26	31	16	29	34	43	18	1	38	25	34	17	36	23	32	18	22	30	14	11	12	17	24	11	10	17	14	2	8	10	40	5	42	7	30	20	4	6	20	14	23	50	30	19	6	37	41	32	23
29	38	37	10	22	46	10	48	49	35	4	2	5	16	4	45	14	22	24	31	32	3	43	26	21	27	21	17	6	22	17	21	42	42	39	10	27	8	27	17	22	36	16	21	13	24	32	33	25	31	29	15	47	18	43	11	28	29	8	26	33	16	24	21	38	23	27	38	34	43	1	42	37	19	12	32	11	12	46	43
40	15	22	30	3	11	24	48	39	24	38	15	37	1	12	49	30	33	8	31	8	19	33	10	29	28	4	6	40	41	40	4	19	11	46	46	31	9	28	29	42	7	49	45	35	3	9	1	6	24	8	13	23	38	5	21	32	17	2	24	19	39	2	47	47	28	5	38	10	41	15	2	10	23	30	47	18	24	41	37
46	45	42	11	25	49	23	27	44	24	6	29	40	34	32	44	22	16	22	11	7	33	9	17	33	44	10	21	19	43	35	48	19	31	11	47	30	20	37	34	34	6	3	35	28	45	13	5	13	3	46	2	8	36	4	30	19	30	28	48	18	20	39	6	29	16	41	11	16	26	28	29	27	41	15	25	28	22	16	41
12	40	45	41	44	34	31	48	4	31	43	21	37	38	21	29	36	33	21	37	10	12	42	14	8	36	44	8	47	21	24	2	35	43	32	35	3	47	26	15	26	44	2	42	38	4	38	10	6	6	11	15	3	11	38	42	44	41	27	38	44	41	38	44	17	36	49	42	21	48	1	45	35	13	3	40	3	49	10	36
14	33	17	23	14	10	13	29	6	43	3	38	7	46	33	26	33	40	32	3	4	1	46	37	39	35	35	11	18	18	19	45	39	21	8	45	50	29	38	20	46	2	19	28	34	1	18	49	44	3	24	12	39	16	5	36	39	17	18	25	49	2	28	8	26	47	39	15	21	9	21	40	15	5	5	27	48	3	50	29
14	10	30	34	14	2	22	28	33	32	13	49	19	7	21	33	38	3	48	7	22	40	9	27	42	5	24	38	2	6	40	29	9	28	40	12	15	31	21	1	9	39	49	22	32	24	40	44	20	36	44	6	36	41	4	20	48	3	48	50	40	12	48	3	44	49	3	30	23	3	27	37	36	1	3	24	22	7	10	46
33	24	17	35	23	37	19	29	3	1	44	37	45	20	7	10	41	22	10	24	39	9	19	37	11	26	10	25	49	5	38	4	38	23	8	46	43	3	18	13	1	28	2	4	13	35	46	24	49	3	44	10	44	10	49	47	10	13	5	29	7	29	27	16	33	17	6	3	24	48	10	15	48	49	24	16	34	38	30	12
24	30	25	47	26	1	47	14	9	30	47	38	40	48	41	45	6	47	42	47	18	40	13	32	25	2	31	47	25	14	10	8	33	26	3	12	43	44	43	28	36	14	43	13	8	8	15	17	33	36	15	22	9	30	32	8	34	33	11	3	34	12	44	18	20	30	11	19	14	13	11	39	6	47	44	33	31	11	25	48
33	48	43	34	18	42	9	20	14	41	9	48	38	15	46	17	2	4	41	5	45	9	3	27	24	38	39	6	20	43	42	12	13	41	34	41	45	38	5	11	17	12	20	35	14	18	45	5	28	48	36	19	42	48	47	3	14	23	26	20	23	40	8	6	3	27	44	42	5	26	15	15	41	5	25	11	32	42	19	42
26	21	20	37	19	28	46	9	27	16	40	37	6	15	3	7	44	47	44	41	13	14	34	33	30	14	43	23	10	37	47	8	34	16	42	39	11	18	18	42	27	35	33	12	9	28	38	22	2	44	20	40	9	43	15	44	12	35	47	46	15	1	14	9	17	19	45	21	21	28	11	9	22	30	35	15	32	26	11	31
43	1	45	40	1	29	13	38	7	29	12	37	36	7	27	12	22	27	7	35	31	24	34	7	11	47	45	42	18	7	10	14	33	30	31	30	18	43	9	38	30	28	5	19	27	42	39	29	31	24	26	2	45	27	43	12	45	29	8	10	18	10	33	13	45	32	30	33	31	27	14	9	19	29	26	22	41	4	38	28
6	4	37	27	29	43	35	14	34	34	20	28	16	32	41	28	8	26	44	48	24	19	15	48	9	2	21	14	15	43	36	14	19	15	16	39	22	37	32	32	26	13	35	32	19	14	1	23	47	25	36	45	32	28	13	22	15	49	43	25	44	21	10	33	18	12	14	11	13	3	28	49	33	45	9	6	27	20	23	47
22	18	1	44	6	27	41	11	28	5	35	43	21	7	38	14	20	17	45	12	16	35	27	25	13	28	23	36	13	32	19	28	25	28	1	29	16	41	30	25	13	9	38	26	10	38	29	30	25	2	43	32	14	17	33	41	21	47	13	39	44	38	31	31	16	18	36	16	34	26	49	36	50	50	28	18	42	31	27	42
38	8	23	1	42	45	17	25	17	10	28	27	2	15	7	1	46	22	10	5	13	5	8	8	24	39	42	19	14	49	43	40	29	20	40	27	36	39	49	3	5	34	12	9	5	29	45	40	35	15	33	1	19	16	48	21	16	25	5	19	17	38	10	26	11	11	9	3	2	38	46	7	29	21	5	43	43	34	37	7
14	15	27	19	1	25	9	38	48	8	38	2	31	19	11	4	12	16	1	2	16	36	5	16	48	27	47	25	32	12	30	35	45	8	26	17	36	45	26	37	25	13	46	23	10	20	13	42	42	45	3	30	4	33	27	47	15	14	20	33	14	13	12	8	45	19	21	12	19	5	16	6	19	29	31	48	18	10	35	32
39	45	43	32	48	15	5	4	14	36	44	24	33	46	16	2	24	13	35	35	45	43	20	21	22	24	7	30	41	3	34	18	17	46	2	12	12	43	28	48	34	22	9	27	48	40	33	17	27	31	6	38	9	31	32	35	21	33	29	33	24	11	19	32	26	21	5	6	16	45	44	31	12	29	11	15	37	50	43	23
1	29	13	37	8	39	19	39	6	10	33	11	47	48	37	43	34	13	17	22	28	11	5	42	38	38	31	6	12	41	50	40	34	46	5	30	13	31	36	11	21	4	28	48	39	24	37	9	17	11	16	46	8	21	16	23	44	3	9	40	21	2	21	16	16	38	25	19	28	39	47	49	39	19	5	22	42	26	49	45
50	23	29	4	29	25	12	39	22	42	33	45	28	5	18	50	1	48	42	8	46	25	17	30	28	50	18	34	26	31	27	27	1	10	39	33	48	33	27	11	10	35	29	13	25	41	2	24	50	18	26	26	23	16	7	7	22	10	4	16	6	19	34	35	3	45	7	41	34	42	16	16	8	18	21	14	10	13	7	2
31	6	32	33	15	36	2	5	8	30	7	29	33	36	12	29	42	42	40	9	15	40	24	10	44	12	34	26	16	49	28	32	11	26	2	14	40	3	14	15	31	10	48	47	15	26	38	9	46	28	10	29	5	36	18	7	32	37	17	46	26	20	32	11	39	17	47	41	44	37	7	16	15	7	16	33	18	33	8	5
12	1	32	30	34	41	34	31	40	20	10	10	14	33	40	22	25	19	22	44	30	46	45	9	19	35	28	8	43	41	28	37	4	11	21	21	46	44	43	16	4	3	2	46	36	5	39	30	32	48	15	35	4	30	27	48	7	25	10	34	37	46	6	15	43	24	8	27	20	48	33	22	45	29	19	49	43	2	15	13
30	35	16	19	20	13	17	19	10	39	39	10	9	5	23	6	13	40	16	1	20	47	16	45	43	29	24	32	16	38	40	8	1	43	4	37	48	39	9	19	11	21	48	10	2	48	24	12	39	3	37	50	31	50	3	19	19	49	41	41	14	43	11	28	30	36	30	2	41	39	6	46	11	4	28	36	5	12	1	34
34	10	34	35	2	39	25	22	31	7	32	10	41	16	30	16	14	4	22	35	31	41	32	11	32	17	26	32	45	4	34	49	39	23	13	32	49	4	13	11	26	49	14	2	48	20	17	41	13	47	24	50	42	42	19	19	15	46	46	22	45	44	50	10	10	36	49	15	45	20	9	26	41	13	48	30	7	5	13	30
16	6	12	21	26	5	15	8	23	10	31	32	7	14	33	3	27	20	6	11	17	3	23	33	34	27	9	9	40	1	36	16	36	37	41	32	38	45	33	5	29	40	12	9	20	30	12	40	41	20	17	34	48	41	45	43	36	44	29	36	2	47	4	35	42	44	3	22	26	14	11	49	19	30	36	40	29	15	15	4
S2jk:
42	36	48	49	4	21	32	48	2	24	37	21	34	8	37	19	42	6	40	49	45	31	23	45	31	14	31	24	35	22	3	49	11	27	28	22	19	17	3	33	17	12	33	14	29	18	21	41	37	39	24	19	29	6	15	36	26	9	46	26	28	14	8	25	34	20	6	49	40	8	26	31	27	25	39	15	2	2	42	16
23	31	47	4	42	4	22	49	48	15	7	47	47	47	5	29	13	29	10	38	38	22	48	46	48	36	15	44	41	19	27	33	32	11	30	9	14	35	12	35	6	5	28	24	9	14	45	41	35	27	10	13	28	41	22	19	32	41	35	12	32	7	16	5	1	8	31	15	24	16	46	24	41	16	8	3	40	14	43	24
11	13	14	34	20	4	2	9	7	8	49	18	41	28	17	27	35	47	34	41	48	30	5	11	13	43	33	43	8	9	17	23	3	18	48	1	47	19	39	35	15	11	33	18	50	14	6	12	12	37	33	32	19	18	36	30	4	16	35	19	25	31	30	21	12	21	6	37	31	28	29	6	25	45	13	26	11	49	50	36
4	25	28	24	27	37	30	34	27	44	27	17	9	10	2	7	31	27	25	8	38	28	20	14	3	20	16	39	19	43	40	31	2	6	43	44	27	35	46	9	11	18	24	5	16	40	5	27	32	1	5	3	35	34	4	28	34	36	22	33	25	31	10	6	37	24	16	19	40	16	20	37	23	19	32	23	19	3	35	3
